Feature,Importance
cat__ROUTE_14193_11433,0.0
cat__ROUTE_14193_11298,0.0
cat__ROUTE_14193_11292,0.0
cat__ROUTE_14193_11278,0.0
cat__ROUTE_14193_11259,0.0
cat__ROUTE_14193_13232,0.0
cat__ROUTE_14262_12889,0.0
cat__ROUTE_14262_12478,0.0
cat__ROUTE_14262_12266,0.0
cat__ROUTE_14262_12264,0.0
cat__ROUTE_14262_11298,0.0
cat__ROUTE_14262_11292,0.0
cat__ROUTE_14262_11259,0.0
cat__ROUTE_14262_10713,0.0
cat__ROUTE_14262_10666,0.0
cat__ROUTE_14262_10397,0.0
cat__ROUTE_14252_12892,0.0
cat__ROUTE_14259_14761,0.0
cat__ROUTE_14259_14082,0.0
cat__ROUTE_14256_15841,0.0
cat__ROUTE_14256_12523,0.0
cat__ROUTE_14254_13204,0.0
cat__ROUTE_14254_12478,0.0
cat__ROUTE_14252_14869,0.0
cat__ROUTE_14252_14771,0.0
cat__ROUTE_14252_14747,0.0
cat__ROUTE_14252_14107,0.0
cat__ROUTE_14252_13487,0.0
cat__ROUTE_14259_14986,0.0
cat__ROUTE_14747_12003,0.0
cat__ROUTE_14747_11884,0.0
cat__ROUTE_14747_11697,0.0
cat__ROUTE_14747_11648,0.0
cat__ROUTE_14747_11638,0.0
cat__ROUTE_14747_11630,0.0
cat__ROUTE_14747_11618,0.0
cat__ROUTE_14747_11603,0.0
cat__ROUTE_14747_11540,0.0
cat__ROUTE_14747_11503,0.0
cat__ROUTE_14635_13487,0.0
cat__ROUTE_14747_11433,0.0
cat__ROUTE_14747_11298,0.0
cat__ROUTE_14747_11292,0.0
cat__ROUTE_14747_11278,0.0
cat__ROUTE_14747_11259,0.0
cat__ROUTE_14747_11193,0.0
cat__ROUTE_14747_11066,0.0
cat__ROUTE_14747_11057,0.0
cat__ROUTE_14747_11042,0.0
cat__ROUTE_14747_10994,0.0
cat__ROUTE_14747_11470,0.0
cat__ROUTE_14747_13476,0.0
cat__ROUTE_14747_13342,0.0
cat__ROUTE_14747_13303,0.0
cat__ROUTE_14747_13264,0.0
cat__ROUTE_14747_13232,0.0
cat__ROUTE_14747_13204,0.0
cat__ROUTE_14747_13198,0.0
cat__ROUTE_14747_13127,0.0
cat__ROUTE_14747_12982,0.0
cat__ROUTE_10140_14057,0.0
cat__ROUTE_14747_12094,0.0
cat__ROUTE_14747_12758,0.0
cat__ROUTE_14747_12523,0.0
cat__ROUTE_14747_12478,0.0
cat__ROUTE_14747_12441,0.0
cat__ROUTE_14747_12339,0.0
cat__ROUTE_14747_12280,0.0
cat__ROUTE_14747_12278,0.0
cat__ROUTE_14747_12266,0.0
cat__ROUTE_14747_12264,0.0
cat__ROUTE_10140_14679,0.0
cat__ROUTE_14747_12156,0.0
cat__ROUTE_14747_12819,0.0
cat__ROUTE_14730_13487,0.0
cat__ROUTE_14730_13303,0.0
cat__ROUTE_14730_13232,0.0
cat__ROUTE_14730_13204,0.0
cat__ROUTE_10140_14771,0.0
cat__ROUTE_14730_12889,0.0
cat__ROUTE_14730_12266,0.0
cat__ROUTE_14730_12264,0.0
cat__ROUTE_14730_12191,0.0
cat__ROUTE_14730_11697,0.0
cat__ROUTE_14747_10849,0.0
cat__ROUTE_14730_11433,0.0
cat__ROUTE_14730_11298,0.0
cat__ROUTE_14730_11292,0.0
cat__ROUTE_14730_11278,0.0
cat__ROUTE_14730_11259,0.0
cat__ROUTE_10140_14869,0.0
cat__ROUTE_14730_10821,0.0
cat__ROUTE_14730_10721,0.0
cat__ROUTE_14730_10397,0.0
cat__ROUTE_14716_14107,0.0
cat__ROUTE_14716_12889,0.0
cat__ROUTE_14730_11618,0.0
cat__ROUTE_14747_10821,0.0
cat__ROUTE_14747_10800,0.0
cat__ROUTE_14747_10721,0.0
cat__ROUTE_14747_10713,0.0
cat__ROUTE_14747_10693,0.0
cat__ROUTE_14747_10666,0.0
cat__ROUTE_14747_10620,0.0
cat__ROUTE_14747_10423,0.0
cat__ROUTE_14747_10397,0.0
cat__ROUTE_10140_14747,0.0
cat__ROUTE_14730_13577,0.0
cat__ROUTE_14747_10140,0.0
cat__ROUTE_14730_15624,0.0
cat__ROUTE_14730_15304,0.0
cat__ROUTE_14730_14986,0.0
cat__ROUTE_14730_14761,0.0
cat__ROUTE_14730_14635,0.0
cat__ROUTE_14730_14112,0.0
cat__ROUTE_14730_14107,0.0
cat__ROUTE_14730_14100,0.0
cat__ROUTE_14730_14082,0.0
cat__ROUTE_14730_13930,0.0
cat__ROUTE_14747_10275,0.0
cat__ROUTE_14761_12917,0.0
cat__ROUTE_14761_12544,0.0
cat__ROUTE_14761_12339,0.0
cat__ROUTE_14761_12265,0.0
cat__ROUTE_14761_12223,0.0
cat__ROUTE_14761_12119,0.0
cat__ROUTE_14761_11996,0.0
cat__ROUTE_14761_11995,0.0
cat__ROUTE_14761_11986,0.0
cat__ROUTE_14761_11898,0.0
cat__ROUTE_10140_13930,0.0
cat__ROUTE_14761_11775,0.0
cat__ROUTE_14761_11721,0.0
cat__ROUTE_14761_11637,0.0
cat__ROUTE_14761_11624,0.0
cat__ROUTE_14761_11612,0.0
cat__ROUTE_14761_11537,0.0
cat__ROUTE_14761_11423,0.0
cat__ROUTE_14761_11267,0.0
cat__ROUTE_14761_11193,0.0
cat__ROUTE_14761_11027,0.0
cat__ROUTE_14761_11003,0.0
cat__ROUTE_14761_11823,0.0
cat__ROUTE_14761_15096,0.0
cat__ROUTE_14761_15070,0.0
cat__ROUTE_14761_14783,0.0
cat__ROUTE_14761_14730,0.0
cat__ROUTE_14761_14696,0.0
cat__ROUTE_14761_14574,0.0
cat__ROUTE_14761_14524,0.0
cat__ROUTE_14761_14512,0.0
cat__ROUTE_14761_14457,0.0
cat__ROUTE_14761_14314,0.0
cat__ROUTE_14761_12945,0.0
cat__ROUTE_14761_14122,0.0
cat__ROUTE_14761_14108,0.0
cat__ROUTE_14761_14025,0.0
cat__ROUTE_14761_13931,0.0
cat__ROUTE_14761_13871,0.0
cat__ROUTE_14761_13433,0.0
cat__ROUTE_14761_13367,0.0
cat__ROUTE_14761_13256,0.0
cat__ROUTE_14761_13244,0.0
cat__ROUTE_14761_13230,0.0
cat__ROUTE_14761_12992,0.0
cat__ROUTE_14761_14259,0.0
cat__ROUTE_14747_14683,0.0
cat__ROUTE_10140_13204,0.0
cat__ROUTE_14747_14635,0.0
cat__ROUTE_14747_14570,0.0
cat__ROUTE_14747_14492,0.0
cat__ROUTE_14747_14489,0.0
cat__ROUTE_14747_14487,0.0
cat__ROUTE_14747_14303,0.0
cat__ROUTE_14747_14262,0.0
cat__ROUTE_14747_14252,0.0
cat__ROUTE_14761_10980,0.0
cat__ROUTE_14747_14107,0.0
cat__ROUTE_14747_14100,0.0
cat__ROUTE_10140_13232,0.0
cat__ROUTE_14747_13930,0.0
cat__ROUTE_14747_13891,0.0
cat__ROUTE_14747_13871,0.0
cat__ROUTE_14747_13851,0.0
cat__ROUTE_10140_13487,0.0
cat__ROUTE_14747_13796,0.0
cat__ROUTE_14747_13495,0.0
cat__ROUTE_10140_13796,0.0
cat__ROUTE_14747_14122,0.0
cat__ROUTE_14761_10874,0.0
cat__ROUTE_14761_10693,0.0
cat__ROUTE_14761_10685,0.0
cat__ROUTE_14761_10676,0.0
cat__ROUTE_14761_10627,0.0
cat__ROUTE_14761_10581,0.0
cat__ROUTE_14761_10431,0.0
cat__ROUTE_14761_10408,0.0
cat__ROUTE_14761_10257,0.0
cat__ROUTE_14761_10135,0.0
cat__ROUTE_14747_14689,0.0
cat__ROUTE_14747_15376,0.0
cat__ROUTE_14747_15304,0.0
cat__ROUTE_14747_15041,0.0
cat__ROUTE_14747_15023,0.0
cat__ROUTE_14747_15016,0.0
cat__ROUTE_14747_14908,0.0
cat__ROUTE_14747_14893,0.0
cat__ROUTE_14747_14869,0.0
cat__ROUTE_14747_14831,0.0
cat__ROUTE_10140_13198,0.0
cat__ROUTE_14747_14698,0.0
cat__ROUTE_14747_16101,0.0
cat__ROUTE_14679_14747,0.0
cat__ROUTE_14679_14698,0.0
cat__ROUTE_14679_14683,0.0
cat__ROUTE_14679_14570,0.0
cat__ROUTE_14679_14489,0.0
cat__ROUTE_14679_14314,0.0
cat__ROUTE_10155_11298,0.0
cat__ROUTE_14679_14100,0.0
cat__ROUTE_14679_14057,0.0
cat__ROUTE_14679_14004,0.0
cat__ROUTE_14711_14100,0.0
cat__ROUTE_14679_13830,0.0
cat__ROUTE_14679_13796,0.0
cat__ROUTE_14679_13495,0.0
cat__ROUTE_14679_13487,0.0
cat__ROUTE_14679_13476,0.0
cat__ROUTE_14679_13303,0.0
cat__ROUTE_14679_13232,0.0
cat__ROUTE_14679_13204,0.0
cat__ROUTE_14679_13198,0.0
cat__ROUTE_14679_12982,0.0
cat__ROUTE_14679_12892,0.0
cat__ROUTE_14679_13930,0.0
cat__ROUTE_14683_12266,0.0
cat__ROUTE_14683_12264,0.0
cat__ROUTE_14683_11697,0.0
cat__ROUTE_14683_11618,0.0
cat__ROUTE_14683_11540,0.0
cat__ROUTE_14683_11433,0.0
cat__ROUTE_14683_11292,0.0
cat__ROUTE_14683_11278,0.0
cat__ROUTE_14683_11259,0.0
cat__ROUTE_14683_11109,0.0
cat__ROUTE_14679_14771,0.0
cat__ROUTE_14683_10821,0.0
cat__ROUTE_14683_10800,0.0
cat__ROUTE_14683_10721,0.0
cat__ROUTE_14683_10693,0.0
cat__ROUTE_14683_10397,0.0
cat__ROUTE_14679_15376,0.0
cat__ROUTE_14679_15304,0.0
cat__ROUTE_14679_15023,0.0
cat__ROUTE_14679_15016,0.0
cat__ROUTE_14679_14869,0.0
cat__ROUTE_14679_14831,0.0
cat__ROUTE_14683_11057,0.0
cat__ROUTE_14679_10821,0.0
cat__ROUTE_10157_14771,0.0
cat__ROUTE_14679_10713,0.0
cat__ROUTE_14679_10693,0.0
cat__ROUTE_10158_11697,0.0
cat__ROUTE_10158_13204,0.0
cat__ROUTE_14679_10140,0.0
cat__ROUTE_14674_14107,0.0
cat__ROUTE_14674_12266,0.0
cat__ROUTE_14674_11298,0.0
cat__ROUTE_10157_11292,0.0
cat__ROUTE_14635_15356,0.0
cat__ROUTE_14635_15016,0.0
cat__ROUTE_14635_14771,0.0
cat__ROUTE_14635_14747,0.0
cat__ROUTE_14635_14730,0.0
cat__ROUTE_14635_14576,0.0
cat__ROUTE_14635_14307,0.0
cat__ROUTE_14635_14122,0.0
cat__ROUTE_14635_14100,0.0
cat__ROUTE_14635_13933,0.0
cat__ROUTE_14635_13930,0.0
cat__ROUTE_14674_11292,0.0
cat__ROUTE_14679_12758,0.0
cat__ROUTE_10157_12892,0.0
cat__ROUTE_14679_12441,0.0
cat__ROUTE_14679_12339,0.0
cat__ROUTE_14679_12266,0.0
cat__ROUTE_14679_12264,0.0
cat__ROUTE_14679_12191,0.0
cat__ROUTE_14679_12173,0.0
cat__ROUTE_14679_12094,0.0
cat__ROUTE_14679_11884,0.0
cat__ROUTE_14679_10849,0.0
cat__ROUTE_14679_11638,0.0
cat__ROUTE_14679_11603,0.0
cat__ROUTE_14679_11540,0.0
cat__ROUTE_14679_11503,0.0
cat__ROUTE_14679_11433,0.0
cat__ROUTE_14679_11298,0.0
cat__ROUTE_14679_11292,0.0
cat__ROUTE_14679_11278,0.0
cat__ROUTE_14679_11259,0.0
cat__ROUTE_14679_11109,0.0
cat__ROUTE_14679_11057,0.0
cat__ROUTE_14679_11697,0.0
cat__ROUTE_14696_11433,0.0
cat__ROUTE_14696_11298,0.0
cat__ROUTE_14696_11057,0.0
cat__ROUTE_14696_10466,0.0
cat__ROUTE_14696_10397,0.0
cat__ROUTE_14689_14893,0.0
cat__ROUTE_14689_14869,0.0
cat__ROUTE_14689_14771,0.0
cat__ROUTE_14689_14747,0.0
cat__ROUTE_14689_14107,0.0
cat__ROUTE_14683_12478,0.0
cat__ROUTE_14689_13796,0.0
cat__ROUTE_14689_12892,0.0
cat__ROUTE_14689_12889,0.0
cat__ROUTE_14689_11298,0.0
cat__ROUTE_14689_11292,0.0
cat__ROUTE_14689_10397,0.0
cat__ROUTE_14685_15016,0.0
cat__ROUTE_14685_14122,0.0
cat__ROUTE_14685_14112,0.0
cat__ROUTE_14685_14100,0.0
cat__ROUTE_14685_14082,0.0
cat__ROUTE_14689_14057,0.0
cat__ROUTE_14711_13930,0.0
cat__ROUTE_14711_12264,0.0
cat__ROUTE_14709_10299,0.0
cat__ROUTE_14704_14100,0.0
cat__ROUTE_14704_11057,0.0
cat__ROUTE_14698_14771,0.0
cat__ROUTE_14698_14747,0.0
cat__ROUTE_14698_14679,0.0
cat__ROUTE_14698_14107,0.0
cat__ROUTE_14698_14057,0.0
cat__ROUTE_14696_12264,0.0
cat__ROUTE_14698_12889,0.0
cat__ROUTE_14698_11298,0.0
cat__ROUTE_14698_11292,0.0
cat__ROUTE_14696_15412,0.0
cat__ROUTE_14696_14986,0.0
cat__ROUTE_14696_14761,0.0
cat__ROUTE_14696_14112,0.0
cat__ROUTE_14696_14082,0.0
cat__ROUTE_14696_13930,0.0
cat__ROUTE_14696_13487,0.0
cat__ROUTE_14696_12889,0.0
cat__ROUTE_14698_12892,0.0
cat__ROUTE_14685_10693,0.0
cat__ROUTE_14685_10431,0.0
cat__ROUTE_14685_10408,0.0
cat__ROUTE_14685_10397,0.0
cat__ROUTE_14683_15304,0.0
cat__ROUTE_14683_15016,0.0
cat__ROUTE_14683_14869,0.0
cat__ROUTE_14683_14843,0.0
cat__ROUTE_14683_14771,0.0
cat__ROUTE_14683_14747,0.0
cat__ROUTE_14685_13930,0.0
cat__ROUTE_14683_14107,0.0
cat__ROUTE_14683_13930,0.0
cat__ROUTE_14683_13851,0.0
cat__ROUTE_14683_13495,0.0
cat__ROUTE_14683_13487,0.0
cat__ROUTE_14683_13303,0.0
cat__ROUTE_14683_13232,0.0
cat__ROUTE_14683_13204,0.0
cat__ROUTE_14683_13198,0.0
cat__ROUTE_14683_12892,0.0
cat__ROUTE_14683_12889,0.0
cat__ROUTE_14683_14679,0.0
cat__ROUTE_14685_13487,0.0
cat__ROUTE_14685_13303,0.0
cat__ROUTE_14685_13232,0.0
cat__ROUTE_14685_12953,0.0
cat__ROUTE_14685_12917,0.0
cat__ROUTE_10141_13487,0.0
cat__ROUTE_14685_12339,0.0
cat__ROUTE_14685_12266,0.0
cat__ROUTE_14685_12264,0.0
cat__ROUTE_14685_12191,0.0
cat__ROUTE_14685_10721,0.0
cat__ROUTE_14685_11697,0.0
cat__ROUTE_14685_11618,0.0
cat__ROUTE_14685_11433,0.0
cat__ROUTE_14685_11298,0.0
cat__ROUTE_14685_11292,0.0
cat__ROUTE_14685_11278,0.0
cat__ROUTE_14685_11259,0.0
cat__ROUTE_14685_11193,0.0
cat__ROUTE_10146_10397,0.0
cat__ROUTE_14685_10874,0.0
cat__ROUTE_14685_10821,0.0
cat__ROUTE_14685_11986,0.0
cat__ROUTE_11259_12954,0.0
cat__ROUTE_11259_12953,0.0
cat__ROUTE_11259_12896,0.0
cat__ROUTE_11259_12892,0.0
cat__ROUTE_11259_12889,0.0
cat__ROUTE_11259_12451,0.0
cat__ROUTE_11259_12339,0.0
cat__ROUTE_11259_12206,0.0
cat__ROUTE_10397_14524,0.0
cat__ROUTE_11259_12094,0.0
cat__ROUTE_12953_11042,0.0
cat__ROUTE_11259_11540,0.0
cat__ROUTE_11259_11481,0.0
cat__ROUTE_11259_11292,0.0
cat__ROUTE_11259_11278,0.0
cat__ROUTE_11259_11109,0.0
cat__ROUTE_11259_11066,0.0
cat__ROUTE_11259_11057,0.0
cat__ROUTE_11259_10994,0.0
cat__ROUTE_11259_10821,0.0
cat__ROUTE_11259_10800,0.0
cat__ROUTE_11259_11697,0.0
cat__ROUTE_11259_14635,0.0
cat__ROUTE_11259_14570,0.0
cat__ROUTE_11259_14492,0.0
cat__ROUTE_11259_14262,0.0
cat__ROUTE_11259_14193,0.0
cat__ROUTE_11259_14122,0.0
cat__ROUTE_11259_14107,0.0
cat__ROUTE_11259_14100,0.0
cat__ROUTE_11259_14057,0.0
cat__ROUTE_11259_13930,0.0
cat__ROUTE_11259_12992,0.0
cat__ROUTE_11259_13871,0.0
cat__ROUTE_11259_13796,0.0
cat__ROUTE_11259_13502,0.0
cat__ROUTE_11259_13487,0.0
cat__ROUTE_11259_13342,0.0
cat__ROUTE_11259_13303,0.0
cat__ROUTE_11259_13244,0.0
cat__ROUTE_11259_13232,0.0
cat__ROUTE_11259_13204,0.0
cat__ROUTE_11259_13198,0.0
cat__ROUTE_11259_13158,0.0
cat__ROUTE_11259_13891,0.0
cat__ROUTE_11193_14112,0.0
cat__ROUTE_11193_14107,0.0
cat__ROUTE_11193_14100,0.0
cat__ROUTE_11193_14082,0.0
cat__ROUTE_11193_14027,0.0
cat__ROUTE_10397_14574,0.0
cat__ROUTE_11193_13495,0.0
cat__ROUTE_11193_13487,0.0
cat__ROUTE_11193_13360,0.0
cat__ROUTE_11193_13303,0.0
cat__ROUTE_11259_10693,0.0
cat__ROUTE_11193_13204,0.0
cat__ROUTE_11193_12953,0.0
cat__ROUTE_11193_12892,0.0
cat__ROUTE_11193_12889,0.0
cat__ROUTE_11193_12478,0.0
cat__ROUTE_11193_12451,0.0
cat__ROUTE_11193_12266,0.0
cat__ROUTE_11193_12264,0.0
cat__ROUTE_10397_14576,0.0
cat__ROUTE_11193_11624,0.0
cat__ROUTE_11193_11618,0.0
cat__ROUTE_11193_13232,0.0
cat__ROUTE_11259_10599,0.0
cat__ROUTE_11259_10423,0.0
cat__ROUTE_11259_10397,0.0
cat__ROUTE_11259_10279,0.0
cat__ROUTE_11259_10140,0.0
cat__ROUTE_11252_12953,0.0
cat__ROUTE_11252_11433,0.0
cat__ROUTE_11252_11298,0.0
cat__ROUTE_11252_11278,0.0
cat__ROUTE_11252_11057,0.0
cat__ROUTE_11193_14492,0.0
cat__ROUTE_11233_11292,0.0
cat__ROUTE_11203_13930,0.0
cat__ROUTE_11203_13487,0.0
cat__ROUTE_11193_15624,0.0
cat__ROUTE_10397_14570,0.0
cat__ROUTE_11193_14986,0.0
cat__ROUTE_11193_14869,0.0
cat__ROUTE_11193_14761,0.0
cat__ROUTE_11193_14747,0.0
cat__ROUTE_11193_14685,0.0
cat__ROUTE_11193_14635,0.0
cat__ROUTE_11252_10397,0.0
cat__ROUTE_11278_12266,0.0
cat__ROUTE_11278_12217,0.0
cat__ROUTE_11278_12197,0.0
cat__ROUTE_11278_12191,0.0
cat__ROUTE_11278_12124,0.0
cat__ROUTE_11278_11996,0.0
cat__ROUTE_11278_11995,0.0
cat__ROUTE_11278_11986,0.0
cat__ROUTE_11278_11697,0.0
cat__ROUTE_11278_11624,0.0
cat__ROUTE_11259_14679,0.0
cat__ROUTE_11278_11481,0.0
cat__ROUTE_11278_11433,0.0
cat__ROUTE_11278_11423,0.0
cat__ROUTE_11278_11298,0.0
cat__ROUTE_11278_11292,0.0
cat__ROUTE_11278_11267,0.0
cat__ROUTE_11278_11259,0.0
cat__ROUTE_11278_11252,0.0
cat__ROUTE_11278_11193,0.0
cat__ROUTE_11278_11146,0.0
cat__ROUTE_11278_11066,0.0
cat__ROUTE_11278_11618,0.0
cat__ROUTE_11278_13495,0.0
cat__ROUTE_10397_14193,0.0
cat__ROUTE_11278_13485,0.0
cat__ROUTE_10397_14262,0.0
cat__ROUTE_11278_13303,0.0
cat__ROUTE_11278_13296,0.0
cat__ROUTE_11278_13277,0.0
cat__ROUTE_11278_13244,0.0
cat__ROUTE_11278_13232,0.0
cat__ROUTE_11278_13204,0.0
cat__ROUTE_11278_12278,0.0
cat__ROUTE_11278_12992,0.0
cat__ROUTE_11278_12953,0.0
cat__ROUTE_11278_12945,0.0
cat__ROUTE_11278_12892,0.0
cat__ROUTE_11278_12889,0.0
cat__ROUTE_11278_12884,0.0
cat__ROUTE_11278_12478,0.0
cat__ROUTE_11278_12451,0.0
cat__ROUTE_11278_12448,0.0
cat__ROUTE_11278_12339,0.0
cat__ROUTE_11278_12323,0.0
cat__ROUTE_10397_14307,0.0
cat__ROUTE_11267_13930,0.0
cat__ROUTE_11267_12953,0.0
cat__ROUTE_11267_12264,0.0
cat__ROUTE_11267_11298,0.0
cat__ROUTE_11267_11292,0.0
cat__ROUTE_11267_11278,0.0
cat__ROUTE_11267_11057,0.0
cat__ROUTE_11267_10397,0.0
cat__ROUTE_11259_15624,0.0
cat__ROUTE_11259_15376,0.0
cat__ROUTE_11278_11057,0.0
cat__ROUTE_11259_15304,0.0
cat__ROUTE_11259_15016,0.0
cat__ROUTE_11259_14986,0.0
cat__ROUTE_11259_14908,0.0
cat__ROUTE_11259_14893,0.0
cat__ROUTE_11259_14869,0.0
cat__ROUTE_11259_14831,0.0
cat__ROUTE_11259_14747,0.0
cat__ROUTE_11259_14730,0.0
cat__ROUTE_11259_14685,0.0
cat__ROUTE_11259_14683,0.0
cat__ROUTE_11259_15370,0.0
cat__ROUTE_11278_11042,0.0
cat__ROUTE_11278_11003,0.0
cat__ROUTE_11278_10994,0.0
cat__ROUTE_11278_10980,0.0
cat__ROUTE_11278_10874,0.0
cat__ROUTE_11278_10868,0.0
cat__ROUTE_11278_10792,0.0
cat__ROUTE_11278_10785,0.0
cat__ROUTE_11278_10781,0.0
cat__ROUTE_10397_14321,0.0
cat__ROUTE_11267_14082,0.0
cat__ROUTE_11278_10599,0.0
cat__ROUTE_11278_10581,0.0
cat__ROUTE_11278_10529,0.0
cat__ROUTE_11278_10431,0.0
cat__ROUTE_11278_10423,0.0
cat__ROUTE_11278_10397,0.0
cat__ROUTE_11278_10257,0.0
cat__ROUTE_11278_10208,0.0
cat__ROUTE_11267_14761,0.0
cat__ROUTE_11267_14112,0.0
cat__ROUTE_11267_14100,0.0
cat__ROUTE_10397_14492,0.0
cat__ROUTE_11057_14107,0.0
cat__ROUTE_11057_14100,0.0
cat__ROUTE_11057_14098,0.0
cat__ROUTE_11057_14092,0.0
cat__ROUTE_11057_14057,0.0
cat__ROUTE_11057_14027,0.0
cat__ROUTE_11057_13931,0.0
cat__ROUTE_11057_13930,0.0
cat__ROUTE_11057_13891,0.0
cat__ROUTE_11057_13871,0.0
cat__ROUTE_11193_11433,0.0
cat__ROUTE_11057_13795,0.0
cat__ROUTE_11057_13577,0.0
cat__ROUTE_11057_13495,0.0
cat__ROUTE_10397_14685,0.0
cat__ROUTE_11057_13485,0.0
cat__ROUTE_11057_13422,0.0
cat__ROUTE_11057_13367,0.0
cat__ROUTE_11057_13360,0.0
cat__ROUTE_11057_13342,0.0
cat__ROUTE_11057_13303,0.0
cat__ROUTE_11057_13296,0.0
cat__ROUTE_11057_13851,0.0
cat__ROUTE_11057_14893,0.0
cat__ROUTE_11057_14869,0.0
cat__ROUTE_11057_14843,0.0
cat__ROUTE_11057_14814,0.0
cat__ROUTE_11057_14783,0.0
cat__ROUTE_11057_14771,0.0
cat__ROUTE_11057_14747,0.0
cat__ROUTE_11057_14730,0.0
cat__ROUTE_11057_14704,0.0
cat__ROUTE_11057_14696,0.0
cat__ROUTE_11057_14108,0.0
cat__ROUTE_11057_14683,0.0
cat__ROUTE_11057_14679,0.0
cat__ROUTE_11057_14635,0.0
cat__ROUTE_11057_14576,0.0
cat__ROUTE_11057_14574,0.0
cat__ROUTE_11057_14524,0.0
cat__ROUTE_11057_14492,0.0
cat__ROUTE_11057_14321,0.0
cat__ROUTE_11057_14307,0.0
cat__ROUTE_11057_14193,0.0
cat__ROUTE_11057_14122,0.0
cat__ROUTE_11057_14685,0.0
cat__ROUTE_11057_12124,0.0
cat__ROUTE_11057_11995,0.0
cat__ROUTE_11057_11986,0.0
cat__ROUTE_11057_11973,0.0
cat__ROUTE_11057_11953,0.0
cat__ROUTE_11057_11823,0.0
cat__ROUTE_11057_11699,0.0
cat__ROUTE_11057_11697,0.0
cat__ROUTE_11057_11641,0.0
cat__ROUTE_11057_11624,0.0
cat__ROUTE_11057_13277,0.0
cat__ROUTE_11057_11617,0.0
cat__ROUTE_11057_11612,0.0
cat__ROUTE_11057_11577,0.0
cat__ROUTE_11057_11481,0.0
cat__ROUTE_11057_11433,0.0
cat__ROUTE_11057_11423,0.0
cat__ROUTE_10397_14771,0.0
cat__ROUTE_11057_11292,0.0
cat__ROUTE_10397_14783,0.0
cat__ROUTE_11057_11267,0.0
cat__ROUTE_11057_11259,0.0
cat__ROUTE_10397_14747,0.0
cat__ROUTE_11057_13244,0.0
cat__ROUTE_11057_13232,0.0
cat__ROUTE_11057_13230,0.0
cat__ROUTE_11057_13204,0.0
cat__ROUTE_11057_13198,0.0
cat__ROUTE_11057_13139,0.0
cat__ROUTE_11057_12992,0.0
cat__ROUTE_10397_14689,0.0
cat__ROUTE_11057_12951,0.0
cat__ROUTE_11057_12945,0.0
cat__ROUTE_11057_12191,0.0
cat__ROUTE_11057_12889,0.0
cat__ROUTE_11057_12478,0.0
cat__ROUTE_10397_14696,0.0
cat__ROUTE_11057_12448,0.0
cat__ROUTE_11057_12339,0.0
cat__ROUTE_11057_12323,0.0
cat__ROUTE_10397_14730,0.0
cat__ROUTE_11057_12264,0.0
cat__ROUTE_11057_12223,0.0
cat__ROUTE_11057_12217,0.0
cat__ROUTE_11057_12197,0.0
cat__ROUTE_11057_12892,0.0
cat__ROUTE_11109_14869,0.0
cat__ROUTE_11109_14683,0.0
cat__ROUTE_11109_14679,0.0
cat__ROUTE_11109_14112,0.0
cat__ROUTE_11109_14107,0.0
cat__ROUTE_11109_13930,0.0
cat__ROUTE_11109_13232,0.0
cat__ROUTE_11109_12889,0.0
cat__ROUTE_11109_12266,0.0
cat__ROUTE_11109_12191,0.0
cat__ROUTE_11057_14908,0.0
cat__ROUTE_11109_11292,0.0
cat__ROUTE_11109_11259,0.0
cat__ROUTE_11109_10821,0.0
cat__ROUTE_11109_10466,0.0
cat__ROUTE_11109_10397,0.0
cat__ROUTE_11097_11292,0.0
cat__ROUTE_11076_13930,0.0
cat__ROUTE_11067_13930,0.0
cat__ROUTE_11067_11298,0.0
cat__ROUTE_11066_15304,0.0
cat__ROUTE_11066_15016,0.0
cat__ROUTE_11109_11298,0.0
cat__ROUTE_11193_11298,0.0
cat__ROUTE_11193_11292,0.0
cat__ROUTE_11193_11278,0.0
cat__ROUTE_11193_11057,0.0
cat__ROUTE_11193_10994,0.0
cat__ROUTE_11193_10821,0.0
cat__ROUTE_11193_10721,0.0
cat__ROUTE_11193_10693,0.0
cat__ROUTE_11193_10466,0.0
cat__ROUTE_11193_10423,0.0
cat__ROUTE_11109_14908,0.0
cat__ROUTE_11150_10397,0.0
cat__ROUTE_11146_13930,0.0
cat__ROUTE_11146_11278,0.0
cat__ROUTE_11146_11057,0.0
cat__ROUTE_11146_10397,0.0
cat__ROUTE_11140_12266,0.0
cat__ROUTE_11140_12191,0.0
cat__ROUTE_10397_14635,0.0
cat__ROUTE_11122_11292,0.0
cat__ROUTE_11111_13930,0.0
cat__ROUTE_11111_11298,0.0
cat__ROUTE_11193_10397,0.0
cat__ROUTE_11066_11292,0.0
cat__ROUTE_11066_11278,0.0
cat__ROUTE_11066_11259,0.0
cat__ROUTE_11066_11057,0.0
cat__ROUTE_11066_10821,0.0
cat__ROUTE_11066_10721,0.0
cat__ROUTE_11066_10693,0.0
cat__ROUTE_11066_10423,0.0
cat__ROUTE_11066_10397,0.0
cat__ROUTE_11057_15919,0.0
cat__ROUTE_11066_14986,0.0
cat__ROUTE_11057_15412,0.0
cat__ROUTE_11057_15380,0.0
cat__ROUTE_11057_15370,0.0
cat__ROUTE_11057_15323,0.0
cat__ROUTE_11057_15304,0.0
cat__ROUTE_11057_15249,0.0
cat__ROUTE_11057_15096,0.0
cat__ROUTE_11057_15027,0.0
